seqID,scaffoldID,gene_start,gene_end,gene_direction,cluster_ID,taxonomic_assignment,metabolic_assignment,gene_info
BLI21_coassembly_000000000579_31,BLI21_coassembly_000000000579,9494,10117,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_32,BLI21_coassembly_000000000579,9067,9456,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_coassembly_000000000579_33,BLI21_coassembly_000000000579,7094,9031,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_34,BLI21_coassembly_000000000579,6836,7012,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_35,BLI21_coassembly_000000000579,6394,6675,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_36,BLI21_coassembly_000000000579,6068,6394,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,hgcB
BLI21_coassembly_000000000579_37,BLI21_coassembly_000000000579,5000,6058,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,hgcA
BLI21_coassembly_000000000579_38,BLI21_coassembly_000000000579,4604,4996,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_coassembly_000000000579_39,BLI21_coassembly_000000000579,2896,4458,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_40,BLI21_coassembly_000000000579,1900,2598,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_41,BLI21_coassembly_000000000579,1412,1831,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000000579_42,BLI21_coassembly_000000000579,1167,1400,+,BLI_hgcA_clstr_0034,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000058806_1,BLI21_coassembly_000000058806,2912,3382,-,BLI_hgcA_clstr_0062,Desulfobacterota,SRB,NA
BLI21_coassembly_000000058806_2,BLI21_coassembly_000000058806,3602,4765,+,BLI_hgcA_clstr_0062,Desulfobacterota,SRB,NA
BLI21_coassembly_000000058806_3,BLI21_coassembly_000000058806,5000,5980,+,BLI_hgcA_clstr_0062,Desulfobacterota,SRB,hgcA
BLI21_coassembly_000000058806_4,BLI21_coassembly_000000058806,5991,6284,+,BLI_hgcA_clstr_0062,Desulfobacterota,SRB,hgcB
BLI21_coassembly_000000058806_5,BLI21_coassembly_000000058806,6366,7382,-,BLI_hgcA_clstr_0062,Desulfobacterota,SRB,NA
BLI21_coassembly_000000058806_6,BLI21_coassembly_000000058806,7403,10081,-,BLI_hgcA_clstr_0062,Desulfobacterota,SRB,NA
BLI21_coassembly_000000059411_1,BLI21_coassembly_000000059411,1758,2885,+,BLI_hgcA_clstr_0040,PVC,UNK,NA
BLI21_coassembly_000000059411_2,BLI21_coassembly_000000059411,2894,3859,+,BLI_hgcA_clstr_0040,PVC,UNK,NA
BLI21_coassembly_000000059411_3,BLI21_coassembly_000000059411,3852,4895,+,BLI_hgcA_clstr_0040,PVC,UNK,NA
BLI21_coassembly_000000059411_4,BLI21_coassembly_000000059411,5000,6043,+,BLI_hgcA_clstr_0040,PVC,UNK,hgcA
BLI21_coassembly_000000059411_5,BLI21_coassembly_000000059411,6616,7779,+,BLI_hgcA_clstr_0040,PVC,UNK,NA
BLI21_coassembly_000000059411_6,BLI21_coassembly_000000059411,7776,8999,+,BLI_hgcA_clstr_0040,PVC,UNK,NA
BLI21_coassembly_000000596626_1,BLI21_coassembly_000000596626,4079,4213,-,BLI_hgcA_clstr_0033,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000596626_2,BLI21_coassembly_000000596626,4236,4745,-,BLI_hgcA_clstr_0033,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000596626_3,BLI21_coassembly_000000596626,5000,5620,+,BLI_hgcA_clstr_0033,Kiritimatiellae,KIR,hgcA
BLI21_coassembly_000000059755_1,BLI21_coassembly_000000059755,4791,4988,+,BLI_hgcA_clstr_0053,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000059755_2,BLI21_coassembly_000000059755,5000,6001,+,BLI_hgcA_clstr_0053,Kiritimatiellae,KIR,hgcA
BLI21_coassembly_000000059755_3,BLI21_coassembly_000000059755,6379,7437,+,BLI_hgcA_clstr_0053,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_coassembly_000000059755_4,BLI21_coassembly_000000059755,7434,7871,+,BLI_hgcA_clstr_0053,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI21_coassembly_000000059755_5,BLI21_coassembly_000000059755,7906,9234,-,BLI_hgcA_clstr_0053,Kiritimatiellae,KIR,NA
BLI21_assembly103_000000060555_1,BLI21_assembly103_000000060555,7174,7365,+,BLI_hgcA_clstr_0027,Desulfomonilaceae,SRB,NA
BLI21_assembly103_000000060555_2,BLI21_assembly103_000000060555,6743,6892,-,BLI_hgcA_clstr_0027,Desulfomonilaceae,SRB,NA
BLI21_assembly103_000000060555_3,BLI21_assembly103_000000060555,6039,6377,+,BLI_hgcA_clstr_0027,Desulfomonilaceae,SRB,hgcB
BLI21_assembly103_000000060555_4,BLI21_assembly103_000000060555,5000,6025,+,BLI_hgcA_clstr_0027,Desulfomonilaceae,SRB,hgcA
BLI21_coassembly_000000061249_1,BLI21_coassembly_000000061249,2542,2673,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000061249_2,BLI21_coassembly_000000061249,2765,3463,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000061249_3,BLI21_coassembly_000000061249,3476,3919,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI21_coassembly_000000061249_4,BLI21_coassembly_000000061249,3932,4984,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_coassembly_000000061249_5,BLI21_coassembly_000000061249,5000,6034,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,hgcA
BLI21_coassembly_000000061249_6,BLI21_coassembly_000000061249,6031,6312,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,hgcB
BLI21_coassembly_000000061249_7,BLI21_coassembly_000000061249,6318,7181,-,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000061249_8,BLI21_coassembly_000000061249,7270,8628,-,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000061249_9,BLI21_coassembly_000000061249,8772,9440,-,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000061249_10,BLI21_coassembly_000000061249,9442,9837,-,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000006149_9,BLI21_coassembly_000000006149,10042,10812,-,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,NA
BLI21_coassembly_000000006149_10,BLI21_coassembly_000000006149,8634,9968,-,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,NA
BLI21_coassembly_000000006149_11,BLI21_coassembly_000000006149,7339,8553,-,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,NA
BLI21_coassembly_000000006149_12,BLI21_coassembly_000000006149,6353,7303,-,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,NA
BLI21_coassembly_000000006149_13,BLI21_coassembly_000000006149,6040,6336,+,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,hgcB
BLI21_coassembly_000000006149_14,BLI21_coassembly_000000006149,5000,6043,+,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,hgcA
BLI21_coassembly_000000006149_15,BLI21_coassembly_000000006149,4615,4998,+,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,ArsC_arsenate_reductase
BLI21_coassembly_000000006149_16,BLI21_coassembly_000000006149,3571,4446,+,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,metal_efflux_RND_TolC
BLI21_coassembly_000000006149_17,BLI21_coassembly_000000006149,2465,2893,-,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,NA
BLI21_coassembly_000000006149_18,BLI21_coassembly_000000006149,224,2065,-,BLI_hgcA_clstr_0039,Bacteroidetes,RESP,NA
BLI21_assembly105_000000061975_1,BLI21_assembly105_000000061975,3781,4845,+,BLI_hgcA_clstr_0057,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000061975_2,BLI21_assembly105_000000061975,5000,5992,+,BLI_hgcA_clstr_0057,Kiritimatiellae,KIR,hgcA
BLI21_assembly105_000000061975_3,BLI21_assembly105_000000061975,5980,6324,+,BLI_hgcA_clstr_0057,Kiritimatiellae,KIR,hgcB
BLI21_coassembly_000000620976_1,BLI21_coassembly_000000620976,5000,6025,+,BLI_hgcA_clstr_0048,Kiritimatiellae,KIR,hgcA
BLI21_coassembly_000000620976_2,BLI21_coassembly_000000620976,6035,6295,+,BLI_hgcA_clstr_0048,Kiritimatiellae,KIR,hgcB
BLI21_coassembly_000000062341_1,BLI21_coassembly_000000062341,4312,4500,-,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000062341_2,BLI21_coassembly_000000062341,4638,5003,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_coassembly_000000062341_3,BLI21_coassembly_000000062341,5000,5986,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,hgcA
BLI21_coassembly_000000062341_4,BLI21_coassembly_000000062341,5983,6297,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,hgcB
BLI21_coassembly_000000062341_5,BLI21_coassembly_000000062341,6294,6755,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI21_coassembly_000000062341_6,BLI21_coassembly_000000062341,6821,7813,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_coassembly_000000062341_7,BLI21_coassembly_000000062341,7830,8081,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000062341_8,BLI21_coassembly_000000062341,8078,8491,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000062341_9,BLI21_coassembly_000000062341,8534,9439,-,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000062341_10,BLI21_coassembly_000000062341,9441,10343,-,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_25,BLI21_assembly105_000000000634,9309,10403,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_26,BLI21_assembly105_000000000634,8941,9378,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI21_assembly105_000000000634_27,BLI21_assembly105_000000000634,7857,8918,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_assembly105_000000000634_28,BLI21_assembly105_000000000634,6956,7810,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_29,BLI21_assembly105_000000000634,6693,6959,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_30,BLI21_assembly105_000000000634,6391,6708,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_31,BLI21_assembly105_000000000634,6059,6391,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,hgcB
BLI21_assembly105_000000000634_32,BLI21_assembly105_000000000634,5000,6055,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,hgcA
BLI21_assembly105_000000000634_33,BLI21_assembly105_000000000634,4644,5012,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_assembly105_000000000634_34,BLI21_assembly105_000000000634,4128,4364,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_35,BLI21_assembly105_000000000634,3563,3877,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_36,BLI21_assembly105_000000000634,1780,3177,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_37,BLI21_assembly105_000000000634,787,1740,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000634_38,BLI21_assembly105_000000000634,293,646,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_13,BLI21_assembly104_000000000648,9309,10403,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_14,BLI21_assembly104_000000000648,8941,9378,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI21_assembly104_000000000648_15,BLI21_assembly104_000000000648,7857,8918,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_assembly104_000000000648_16,BLI21_assembly104_000000000648,6956,7810,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_17,BLI21_assembly104_000000000648,6693,6959,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_18,BLI21_assembly104_000000000648,6391,6708,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_19,BLI21_assembly104_000000000648,6059,6391,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,hgcB
BLI21_assembly104_000000000648_20,BLI21_assembly104_000000000648,5000,6055,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,hgcA
BLI21_assembly104_000000000648_21,BLI21_assembly104_000000000648,4644,5012,+,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_assembly104_000000000648_22,BLI21_assembly104_000000000648,4128,4364,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_23,BLI21_assembly104_000000000648,3563,3877,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_24,BLI21_assembly104_000000000648,1780,3177,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_25,BLI21_assembly104_000000000648,787,1740,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_assembly104_000000000648_26,BLI21_assembly104_000000000648,293,646,-,BLI_hgcA_clstr_0035,Kiritimatiellae,KIR,NA
BLI21_coassembly_000000684452_1,BLI21_coassembly_000000684452,6129,6407,+,BLI_hgcA_clstr_0012,Actinobacteria,RESP,hgcB
BLI21_coassembly_000000684452_2,BLI21_coassembly_000000684452,5000,6124,+,BLI_hgcA_clstr_0012,Actinobacteria,RESP,hgcA
BLI21_coassembly_000000685978_1,BLI21_coassembly_000000685978,4579,4995,+,BLI_hgcA_clstr_0045,Bacteroidetes,UNK,ArsC_arsenate_reductase
BLI21_coassembly_000000685978_2,BLI21_coassembly_000000685978,5000,5731,+,BLI_hgcA_clstr_0045,Bacteroidetes,UNK,hgcA
BLI21_assembly102_000000006949_1,BLI21_assembly102_000000006949,4034,4438,-,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,NA
BLI21_assembly102_000000006949_2,BLI21_assembly102_000000006949,4605,4988,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_assembly102_000000006949_3,BLI21_assembly102_000000006949,5000,6061,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,hgcA
BLI21_assembly102_000000006949_4,BLI21_assembly102_000000006949,6071,6379,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,hgcB
BLI21_assembly102_000000006949_5,BLI21_assembly102_000000006949,6407,7588,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_assembly102_000000006949_6,BLI21_assembly102_000000006949,7664,7834,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,NA
BLI21_assembly102_000000006949_7,BLI21_assembly102_000000006949,7831,8163,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,NA
BLI21_assembly102_000000006949_8,BLI21_assembly102_000000006949,8169,9257,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI20_assembly001_000000070404_1,BLI20_assembly001_000000070404,5000,6067,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,hgcA
BLI20_assembly001_000000070404_2,BLI20_assembly001_000000070404,6078,6176,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,hgcB
BLI21_coassembly_000000724865_1,BLI21_coassembly_000000724865,4673,4987,+,BLI_hgcA_clstr_0041,Planctomycetes,RESP,NA
BLI21_coassembly_000000724865_2,BLI21_coassembly_000000724865,5000,6034,+,BLI_hgcA_clstr_0041,Planctomycetes,RESP,hgcA
BLI20_assembly004_000000072909_1,BLI20_assembly004_000000072909,4497,5003,+,BLI_hgcA_clstr_0072,Kiritimatiellae,KIR,NA
BLI20_assembly004_000000072909_2,BLI20_assembly004_000000072909,5000,5923,+,BLI_hgcA_clstr_0072,Kiritimatiellae,KIR,hgcA
BLI20_assembly001_000000073732_1,BLI20_assembly001_000000073732,4566,5003,+,BLI_hgcA_clstr_0058,Kiritimatiellae,KIR,NA
BLI20_assembly001_000000073732_2,BLI20_assembly001_000000073732,5000,5992,+,BLI_hgcA_clstr_0058,Kiritimatiellae,KIR,hgcA
BLI20_assembly004_000000074529_1,BLI20_assembly004_000000074529,5000,5992,+,BLI_hgcA_clstr_0055,Kiritimatiellae,KIR,hgcA
BLI20_assembly004_000000074529_2,BLI20_assembly004_000000074529,4656,5003,+,BLI_hgcA_clstr_0055,Kiritimatiellae,KIR,NA
BLI20_assembly002_000000074639_1,BLI20_assembly002_000000074639,4605,4988,+,BLI_hgcA_clstr_0025,Kiritimatiellae,KIR,transc_reg_arsR
BLI20_assembly002_000000074639_2,BLI20_assembly002_000000074639,5000,6061,+,BLI_hgcA_clstr_0025,Kiritimatiellae,KIR,hgcA
BLI20_assembly002_000000074639_3,BLI20_assembly002_000000074639,6072,6326,+,BLI_hgcA_clstr_0025,Kiritimatiellae,KIR,hgcB
BLI20_assembly004_000000075580_1,BLI20_assembly004_000000075580,5000,5788,+,BLI_hgcA_clstr_0010,Kiritimatiellae,KIR,hgcA
BLI20_assembly004_000000075580_2,BLI20_assembly004_000000075580,5802,6401,-,BLI_hgcA_clstr_0010,Kiritimatiellae,KIR,NA
BLI21_assembly106_000000075968_1,BLI21_assembly106_000000075968,6892,7068,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_assembly106_000000075968_2,BLI21_assembly106_000000075968,6318,6860,-,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,NA
BLI21_assembly106_000000075968_3,BLI21_assembly106_000000075968,6031,6312,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,hgcB
BLI21_assembly106_000000075968_4,BLI21_assembly106_000000075968,5000,6034,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,hgcA
BLI21_assembly106_000000075968_5,BLI21_assembly106_000000075968,4763,4984,+,BLI_hgcA_clstr_0043,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_assembly105_000000007599_1,BLI21_assembly105_000000007599,4312,4500,-,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000007599_2,BLI21_assembly105_000000007599,4638,5003,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_assembly105_000000007599_3,BLI21_assembly105_000000007599,5000,5986,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,hgcA
BLI21_assembly105_000000007599_4,BLI21_assembly105_000000007599,5983,6297,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,hgcB
BLI21_assembly105_000000007599_5,BLI21_assembly105_000000007599,6294,6755,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,ArsC_arsenate_reductase
BLI21_assembly105_000000007599_6,BLI21_assembly105_000000007599,6821,7813,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_assembly105_000000007599_7,BLI21_assembly105_000000007599,7830,8081,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000007599_8,BLI21_assembly105_000000007599,8078,8491,+,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000007599_9,BLI21_assembly105_000000007599,8534,9439,-,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000007599_10,BLI21_assembly105_000000007599,9441,10337,-,BLI_hgcA_clstr_0051,Kiritimatiellae,KIR,NA
BLI21_assembly106_000000076637_1,BLI21_assembly106_000000076637,4034,4438,-,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,NA
BLI21_assembly106_000000076637_2,BLI21_assembly106_000000076637,4605,4988,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_assembly106_000000076637_3,BLI21_assembly106_000000076637,5000,6061,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,hgcA
BLI21_assembly106_000000076637_4,BLI21_assembly106_000000076637,6071,6262,+,BLI_hgcA_clstr_0026,Kiritimatiellae,KIR,hgcB
BLI20_coassembly_000000077989_1,BLI20_coassembly_000000077989,3852,4286,+,BLI_hgcA_clstr_0037,Kiritimatiellae,KIR,NA
BLI20_coassembly_000000077989_2,BLI20_coassembly_000000077989,4345,4551,-,BLI_hgcA_clstr_0037,Kiritimatiellae,KIR,NA
BLI20_coassembly_000000077989_3,BLI20_coassembly_000000077989,4593,5003,+,BLI_hgcA_clstr_0037,Kiritimatiellae,KIR,transc_reg_arsR
BLI20_coassembly_000000077989_4,BLI20_coassembly_000000077989,5000,6049,+,BLI_hgcA_clstr_0037,Kiritimatiellae,KIR,hgcA
BLI20_coassembly_000000077989_5,BLI20_coassembly_000000077989,6091,7335,+,BLI_hgcA_clstr_0037,Kiritimatiellae,KIR,hgcB
BLI21_assembly105_000000000783_6,BLI21_assembly105_000000000783,9782,10585,+,BLI_hgcA_clstr_0056,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000783_7,BLI21_assembly105_000000000783,8226,9785,+,BLI_hgcA_clstr_0056,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000783_8,BLI21_assembly105_000000000783,6266,8233,+,BLI_hgcA_clstr_0056,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000000783_9,BLI21_assembly105_000000000783,5980,6273,+,BLI_hgcA_clstr_0056,Kiritimatiellae,KIR,hgcB
BLI21_assembly105_000000000783_10,BLI21_assembly105_000000000783,5000,5992,+,BLI_hgcA_clstr_0056,Kiritimatiellae,KIR,hgcA
BLI21_assembly105_000000000783_11,BLI21_assembly105_000000000783,3576,5003,+,BLI_hgcA_clstr_0056,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000079693_1,BLI21_assembly105_000000079693,5000,5764,+,BLI_hgcA_clstr_0023,Kiritimatiellae,KIR,hgcA
BLI21_assembly105_000000079693_2,BLI21_assembly105_000000079693,4605,4988,+,BLI_hgcA_clstr_0023,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_assembly105_000000079693_3,BLI21_assembly105_000000079693,4414,4608,+,BLI_hgcA_clstr_0023,Kiritimatiellae,KIR,NA
BLI21_assembly105_000000079693_4,BLI21_assembly105_000000079693,3591,4292,+,BLI_hgcA_clstr_0023,Kiritimatiellae,KIR,NA
BLI20_coassembly_000000079941_1,BLI20_coassembly_000000079941,4334,4771,+,BLI_hgcA_clstr_0063,Desulfobacterota,SRB,NA
BLI20_coassembly_000000079941_2,BLI20_coassembly_000000079941,5000,5977,+,BLI_hgcA_clstr_0063,Desulfobacterota,SRB,hgcA
BLI20_coassembly_000000079941_3,BLI20_coassembly_000000079941,5989,6282,+,BLI_hgcA_clstr_0063,Desulfobacterota,SRB,hgcB
BLI20_coassembly_000000079941_4,BLI20_coassembly_000000079941,6290,7120,-,BLI_hgcA_clstr_0063,Desulfobacterota,SRB,NA
BLI20_coassembly_000000079941_5,BLI20_coassembly_000000079941,7156,7767,-,BLI_hgcA_clstr_0063,Desulfobacterota,SRB,transc_reg_sig54
BLI20_coassembly_000000081738_1,BLI20_coassembly_000000081738,3325,4026,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,NA
BLI20_coassembly_000000081738_2,BLI20_coassembly_000000081738,4049,4453,-,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,NA
BLI20_coassembly_000000081738_3,BLI20_coassembly_000000081738,4610,4993,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,transc_reg_arsR
BLI20_coassembly_000000081738_4,BLI20_coassembly_000000081738,5000,6067,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,hgcA
BLI20_coassembly_000000081738_5,BLI20_coassembly_000000081738,6078,6458,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,hgcB
BLI20_coassembly_000000081738_6,BLI20_coassembly_000000081738,6455,6616,+,BLI_hgcA_clstr_0021,Kiritimatiellae,KIR,ACR3_arsenite_efflux
BLI21_coassembly_000000819858_1,BLI21_coassembly_000000819858,4665,5027,+,BLI_hgcA_clstr_0049,Kiritimatiellae,KIR,transc_reg_arsR
BLI21_coassembly_000000819858_2,BLI21_coassembly_000000819858,5000,5908,+,BLI_hgcA_clstr_0049,Kiritimatiellae,KIR,hgcA
BLI21_assembly104_000000083274_1,BLI21_assembly104_000000083274,4831,5007,+,BLI_hgcA_clstr_0000,Actinobacteria,RESP,NA
BLI21_assembly104_000000083274_2,BLI21_assembly104_000000083274,5000,6424,+,BLI_hgcA_clstr_0000,Actinobacteria,RESP,hgcA
BLI21_assembly104_000000083274_3,BLI21_assembly104_000000083274,6390,6713,-,BLI_hgcA_clstr_0000,Actinobacteria,RESP,NA
BLI21_assembly104_000000083274_4,BLI21_assembly104_000000083274,6710,6805,-,BLI_hgcA_clstr_0000,Actinobacteria,RESP,NA
BLI21_coassembly_000000084523_1,BLI21_coassembly_000000084523,2738,3427,+,BLI_hgcA_clstr_0003,Actinobacteria,RESP,transc_reg_gntR
BLI21_coassembly_000000084523_2,BLI21_coassembly_000000084523,3465,4877,+,BLI_hgcA_clstr_0003,Actinobacteria,RESP,NA
BLI21_coassembly_000000084523_3,BLI21_coassembly_000000084523,5000,6250,+,BLI_hgcA_clstr_0003,Actinobacteria,RESP,hgcA
BLI21_coassembly_000000084523_4,BLI21_coassembly_000000084523,6256,6531,+,BLI_hgcA_clstr_0003,Actinobacteria,RESP,hgcB
BLI21_coassembly_000000084523_5,BLI21_coassembly_000000084523,6562,6693,+,BLI_hgcA_clstr_0003,Actinobacteria,RESP,NA
BLI21_coassembly_000000084523_6,BLI21_coassembly_000000084523,6915,7442,+,BLI_hgcA_clstr_0003,Actinobacteria,RESP,NA
BLI21_coassembly_000000084523_7,BLI21_coassembly_000000084523,7601,8464,-,BLI_hgcA_clstr_0003,Actinobacteria,RESP,NA
BLI21_assembly106_000000084592_1,BLI21_assembly106_000000084592,4262,4576,+,BLI_hgcA_clstr_0046,Kiritimatiellae,KIR,NA
BLI21_assembly106_000000084592_2,BLI21_assembly106_000000084592,4662,5003,+,BLI_hgcA_clstr_0046,Kiritimatiellae,KIR,NA
